acceptingOrders,acceptingOrdersTimestamp,active,approved,archived,automaticallyActive,automaticallyResolved,bestAsk,bestBid,category,categoryMailchimpTag,clearBookOnStart,clobRewards,clobTokenIds,closed,closedTime,commentsEnabled,competitive,conditionId,createdAt,createdBy,creator,customLiveness,cyom,denominationToken,deploying,deployingTimestamp,description,disqusThread,enableOrderBook,endDate,endDateIso,eventStartTime,event_id,event_slug,event_title,featured,fee,feesEnabled,formatType,fpmmLive,funded,gameId,gameStartTime,groupItemRange,groupItemThreshold,groupItemTitle,hasReviewedDates,holdingRewardsEnabled,icon,id,image,lastTradePrice,line,liquidity,liquidityAmm,liquidityClob,liquidityNum,lowerBound,mailchimpTag,makerBaseFee,manualActivation,marketGroup,marketMakerAddress,marketType,negRisk,negRiskMarketID,negRiskOther,negRiskRequestID,new,notificationsEnabled,oneDayPriceChange,oneHourPriceChange,oneMonthPriceChange,oneWeekPriceChange,oneYearPriceChange,orderMinSize,orderPriceMinTickSize,outcomePrices,outcomes,pagerDutyNotificationEnabled,pendingDeployment,question,questionID,ready,readyForCron,resolutionSource,resolvedBy,restricted,rewardsMaxSpread,rewardsMinSize,rfqEnabled,secondsDelay,sentDiscord,seriesColor,showGmpOutcome,showGmpSeries,slug,sponsorImage,sportsMarketType,spread,startDate,startDateIso,subcategory,submitted_by,takerBaseFee,teamAID,teamBID,twitterCardImage,twitterCardLastRefreshed,twitterCardLastValidated,twitterCardLocation,umaBond,umaEndDate,umaEndDateIso,umaResolutionStatus,umaResolutionStatuses,umaReward,updatedAt,updatedBy,upperBound,volume,volume1mo,volume1moAmm,volume1moClob,volume1wk,volume1wkAmm,volume1wkClob,volume1yr,volume1yrAmm,volume1yrClob,volume24hr,volume24hrAmm,volume24hrClob,volumeAmm,volumeClob,volumeNum,wideFormat,topic,p_yes,p_no,resolved_label
False,2025-10-27T19:09:21Z,True,True,False,True,True,0.001,,,,True,,"[""1852408365667491403002637298503460016928780153405430226037711809656339024146"", ""7458470800552661869362923833581989997683683547616888666227083170376218160010""]",True,2025-11-06 23:07:15+00,,,0x6db646a1523d98a50edd0234124dbdb3edd68c8d0fe29c95b7271f7c1336140b,2025-10-27T19:00:07.713383Z,,,0.0,False,,False,2025-10-27T19:00:41.138835Z,"In the upcoming game, scheduled for November 6, 2025
If Noah FA wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.",,True,2025-11-06T17:45:00Z,2025-11-06,,66406,col-noa-sig-2025-11-06,Noah FA vs. SK Sigma Olomouc,False,,False,,,False,,2025-11-06 17:45:00+00,,0.0,Noah FA,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/uefa-conference-league-798904aed0.png,652338,https://polymarket-upload.s3.us-east-2.amazonaws.com/uefa-conference-league-798904aed0.png,1.0,,,,,,,,,False,,,,True,0xdee024744f94cb1f231f697e162466756047a3f895184e5368b275a989b14100,False,0xd451d3bcf27d5309201d6797390c8aab93e4062a837b39d41a50e6ee00ff917b,False,,-0.4895,,,-0.4995,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Noah FA win on 2025-11-06?,0xdee024744f94cb1f231f697e162466756047a3f895184e5368b275a989b14100,False,,https://www.uefa.com/,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,3.0,,,,,col-noa-sig-2025-11-06-noa,,,0.001,2025-10-27T19:09:43.211849Z,2025-10-27,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-06T23:07:15Z,,resolved,"[""proposed"", ""resolved""]",2.0,2025-11-08T00:29:10.50386Z,,,5191.49539,5191.49539,,5191.49539,5191.49539,,5191.49539,5191.49539,,5191.49539,,,,,5191.49539,5191.49539,,Sports,0.000000,1.000000,NO
False,2025-10-13T17:54:43Z,True,True,False,True,True,1.0,0.999,,,True,,"[""17029378827380686146156156842661923545996655695668864321948151999975658970599"", ""105512589198701743080787004191154702463382864298430288094093216362867233148519""]",True,2025-11-10 01:38:49+00,,,0x56d06a6b9cadb5a1c13e174482cac9a2caffd45610dc71938cf804796d08beb3,2025-10-13T17:45:06.614605Z,,,0.0,False,,False,2025-10-13T17:45:54.48194Z,"In the upcoming game, scheduled for November 9, 2025
If the game ends in a draw, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve to ""Yes"".",,True,2025-11-09T20:30:00Z,2025-11-09,,59180,por-ben-cas-2025-11-09,Sport Lisboa e Benfica vs. Casa Pia AC,False,,False,,,False,,2025-11-09 20:30:00+00,,1.0,Draw (Sport Lisboa e Benfica vs. Casa Pia AC),True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/liga-portugal-18a39e1e8d.png,634786,https://polymarket-upload.s3.us-east-2.amazonaws.com/liga-portugal-18a39e1e8d.png,1.0,,,,,,,,,False,,,,True,0xfc6c78056b62a3e50d73d3633730bf568025527f70cbca47c007dfe6b05f1700,False,0xd800fcdbf4318cac806d5f4960a00204655bc736a1fed776bfabcf54228fa81e,False,,0.8845,0.9595,,0.8795,,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,Will Sport Lisboa e Benfica vs. Casa Pia AC end in a draw?,0xfc6c78056b62a3e50d73d3633730bf568025527f70cbca47c007dfe6b05f1701,False,,https://www.ligaportugal.pt/,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,3.0,,,,,por-ben-cas-2025-11-09-draw,,,0.001,2025-10-13T17:55:04.819247Z,2025-10-13,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-10T01:38:49Z,,resolved,"[""proposed"", ""resolved""]",2.0,2025-11-11T08:36:12.178919Z,,,6461.456406,6461.456406,,6461.456406,6445.856406,,6445.856406,6461.456406,,6461.456406,,,,,6461.456406,6461.456406,,Sports,1.000000,0.000000,YES
False,2025-10-27T21:20:55Z,True,True,False,True,True,1.0,0.999,,,True,,"[""25855834313600204018346038923775784164280168347356051873707370399715803980692"", ""66350131698330569410542104456776157055503101274919722922267078670132264611731""]",True,2025-11-23 10:11:37+00,,,0x5e4c5a094817021faf576fee6ad24fb97a6de06c735014ea8401d52daebbb05e,2025-10-27T21:15:05.097773Z,,,0.0,False,,False,2025-10-27T21:15:42.439197Z,"In the upcoming game, scheduled for November 23, 2025
If the game ends in a draw, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve to ""Yes"".",,True,2025-11-23T05:00:00Z,2025-11-23,,66527,ja2-bla-veg-2025-11-23,Blaublitz Akita vs. Vegalta Sendai,False,,False,,,False,,2025-11-23 05:00:00+00,,1.0,Draw (Blaublitz Akita vs. Vegalta Sendai),True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/japan-j2-leauge-69530d7b40.png,652633,https://polymarket-upload.s3.us-east-2.amazonaws.com/japan-j2-leauge-69530d7b40.png,1.0,,,,,,,,,False,,,,True,0x4f518bb7fec6d96ba0ee2b5b7c9fa983d783c4343f3b0270b85aae7d0f395c00,False,0x99a6ef8ae76d6f9bff366d21ae05feda416708b55c8f2d1a44412f23f262c87f,False,,0.7145,,,0.7095,,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,Will Blaublitz Akita vs. Vegalta Sendai end in a draw?,0x4f518bb7fec6d96ba0ee2b5b7c9fa983d783c4343f3b0270b85aae7d0f395c01,False,,https://www.jleague.jp/en/,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,3.0,,,,,ja2-bla-veg-2025-11-23-draw,,,0.001,2025-10-27T21:21:17.525165Z,2025-10-27,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-23T10:11:37Z,,resolved,"[""proposed"", ""resolved""]",2.0,2025-11-24T08:34:42.446552Z,,,292.666664,292.666664,,292.666664,292.666664,,292.666664,292.666664,,292.666664,,,,,292.666664,292.666664,,Sports,1.000000,0.000000,YES
False,2025-11-22T05:08:15Z,True,True,False,True,True,0.001,,,,True,,"[""61850905816015868947498811883083923809932417282068508109199814397291457218514"", ""89578303752605414375150219624883765409375294069841495065763738815816025756281""]",True,2025-11-27 02:57:59+00,,,0x11566c47e6e5e1abde586ec979e629e4eef22bc56a4fdd2e39c4e507e7204ccb,2025-11-22T05:00:03.016531Z,,,0.0,False,,False,2025-11-22T05:00:43.540252Z,"This market will resolve according to the number of times Elon Musk (@elonmusk), posts on X from November 25 12:00 PM ET to December 2, 2025 12:00 PM ET.

For the purposes of this market, only main feed posts, quote posts and reposts will count.

Replies will NOT count towards the total - however, replies on the main feed such as https://x.com/elonmusk/status/1786073478711353576 will be counted by the tracker.

Deleted posts will count as long as they remain available long enough to be captured by the tracker (~5 minutes).

Community reposts which are not counted by the tracker not count toward the total.

The resolution source for this market is the 'Post Counter' figure for posts found at https://xtracker.polymarket.com/user/elonmusk. Individual posts can be viewed by clicking ""Export Data"". If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",,True,2025-12-02T17:00:00Z,2025-12-02,,87321,elon-musk-of-tweets-november-25-december-2,"Elon Musk # tweets November 25 - December 2, 2025?",False,,False,,,False,,,,2.0,40-59,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/elon-musk-of-tweets-nov-22-29-apMPG21-pzx_.jpg,696460,https://polymarket-upload.s3.us-east-2.amazonaws.com/elon-musk-of-tweets-nov-22-29-apMPG21-pzx_.jpg,1.0,,,,,,,,,False,,,,True,0xac6ec6363561c9a5cee8b6aabcdfd15d4896705593490d2f86505f9a41629c00,False,0x4bd1e74b78b56329a8bcdc6250ff002cdf6477a173fbb4aeec48eb141ddde3d7,False,,,,,,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,"Will Elon Musk post 40-59 tweets from November 25 to December 2, 2025?",0xac6ec6363561c9a5cee8b6aabcdfd15d4896705593490d2f86505f9a41629c02,False,,https://x.com/elonmusk,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,,,,False,False,elon-musk-of-tweets-november-25-december-2-40-59,,,0.001,2025-11-22T05:08:37.608Z,2025-11-22,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-27T02:57:59Z,,resolved,"[""proposed"", ""resolved""]",2.0,2025-11-28T16:47:19.501994Z,,,143781.37361,143781.37361000004,,143781.37361000004,143781.37361000004,,143781.37361000004,143781.37361000004,,143781.37361000004,,,,,143781.37361,143781.37361,,Other,0.000000,1.000000,NO
False,2025-10-23T22:11:15Z,True,True,False,True,True,1.0,0.999,,,True,,"[""45658865876693325761058872199642008564453606572750219025213387046729865196607"", ""92093097537111684400574829407510942265652194953281115408974191341772855447669""]",True,2025-11-04 03:02:19+00,,,0x979c71a0f585c75108abd603be9a8e5f5742d75532decfab5b49fb2622f8a64d,2025-10-23T19:49:32.692063Z,,,0.0,False,,False,2025-10-23T22:10:41.84429Z,"This market will resolve based on the next earnings announcement of Hims currently scheduled to take place on November 3, 2025 at 5:00 PM EST.

This market will resolve to ""Yes"" if the listed term is mentioned by anyone during this event. Otherwise, the market will resolve to ""No"".

Any usage of the term, regardless of context, will count toward the resolution of this market.

Pluralization/possessive of the term will count toward the resolution of this market; however, other forms will NOT count.

Instances where the term is used in a compound word will count regardless of context (e.g. joyful is not a compound word for ""joy,"" however ""killjoy"" is a compounding of the words ""kill"" and ""joy"").

If this market requires a specified number of mentions of a person’s first or last name, a full-name mention will count as one mention (e.g., if a market is about “Joe / Biden 5+ times,” a mention of “Joe Biden” will count once).

A Q&A event will count toward the resolution of this market.

If this event is definitely cancelled, or otherwise is not aired by December 31, 2025, 11:59 PM ET, this market will resolve to ""No"".

The resolution source will be audio of the event.",,True,2025-11-03T22:00:00Z,2025-11-03,2025-11-03T22:00:00Z,64177,earnings-mentions-hims-2025-11-03,What will Hims say during their next earnings call?,False,,False,,,False,,,,0.0,Vitamin,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/earnings-mic-8f7f1aab.png,647202,https://polymarket-upload.s3.us-east-2.amazonaws.com/earnings-mentions-hims-2025-11-03-LjuxrwEvxvxd.png,1.0,,,,,,,,,False,,,,False,,False,,False,,0.2295,,,0.3995,,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,"Will Hims say ""Vitamin"" during earnings call?",0xcc4e7150cbace671793baa5b3272720837f96de82c003e7626da3ca21581f284,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0.0,0,False,,,,,,earnings-mentions-hims-2025-11-03-vitamin-1-times,,,0.001,2025-10-23T22:11:38.160917Z,2025-10-23,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-04T03:02:19Z,,resolved,"[""proposed""]",2.0,2025-11-05T08:28:30.695464Z,,,2597.371832,2597.371832,,2597.371832,2588.8078210000003,,2588.8078210000003,2597.371832,,2597.371832,,,,,2597.371832,2597.371832,,Business,1.000000,0.000000,YES
False,2025-11-09T05:16:37Z,True,True,False,True,True,0.001,,,,True,,"[""103451617983302356160465522954024281462753653018414755351961247001020266093732"", ""69025739135918198434150784218393311771583397343064710013788337612881695842175""]",True,2025-11-22 17:38:37+00,,,0x7cf0f34759e339e454ede0f2232bf93b792d259f95d2de17f0b6061c9ca0c3f2,2025-11-09T05:00:03.839305Z,,,0.0,False,,False,2025-11-09T05:00:44.663245Z,"In the upcoming game, scheduled for November 22, 2025
If Burnley FC wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.",,True,2025-11-22T12:30:00Z,2025-11-22,,76550,epl-bur-che-2025-11-22,Burnley FC vs. Chelsea,False,,False,,,False,,2025-11-22 12:30:00+00,,0.0,Burnley FC,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/Repetitive-markets/premier+league.jpg,672108,https://polymarket-upload.s3.us-east-2.amazonaws.com/Repetitive-markets/premier+league.jpg,1.0,,,,,,,,,False,,,,True,0xd2bc56e506c18f8bb7fd4bb1e157fd46cca22de02bbac6db997f5da724150e00,False,0x65b6ab65e813245cd015ee41f8415fe66498fd1f5f0d0b0d2855e45fae1eb5d2,False,,-0.113,-0.033,,-0.133,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Burnley FC win on 2025-11-22?,0xd2bc56e506c18f8bb7fd4bb1e157fd46cca22de02bbac6db997f5da724150e00,False,,https://www.premierleague.com/,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,3.0,,,,,epl-bur-che-2025-11-22-bur,,,0.001,2025-11-09T05:16:59.570735Z,2025-11-09,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-22T17:38:37Z,,resolved,"[""proposed"", ""resolved""]",2.0,2025-11-24T00:34:01.781634Z,,,437816.158131,437816.1581310003,,437816.1581310003,346832.0358930002,,346832.0358930002,437816.1581310003,,437816.1581310003,,,,,437816.158131,437816.158131,,Sports,0.000000,1.000000,NO
False,2025-10-31T15:15:28Z,True,True,False,True,True,1.0,0.999,,,True,,"[""60140086668534647313845884574525028360070607838019598313813539483464218202237"", ""82997870264811815134831311642764639883204231292326432431874822158103874903961""]",True,2025-11-05 21:49:43+00,,,0xbb9d5fb5215187b62e7f2c1cc95775e67d76f0ec588c160f626b13f6b6e4b2c0,2025-10-31T15:14:29.340003Z,,,0.0,False,,False,2025-10-31T15:14:58.117859Z,"This market will resolve to “Yes” if Donald Trump mentions the listed term between November 3, 2025, 12:00 AM ET and November 9, 2025, 11:59 PM ET. Otherwise, this market will resolve to “No”.

Pluralization/possessive of the word will count toward the resolution of this market.

Instances where the term is used in a compound word will count regardless of context (e.g. joyful is not a compound word for ""joy,"" however ""killjoy"" is a compounding of the words ""kill"" and ""joy"").

If this market requires a specified number of mentions of a person’s first or last name, a full-name mention will count as one mention (e.g., if a market is about “Joe / Biden 5+ times,” a mention of “Joe Biden” will count once).

A ‘mention’ will include any verbal mention which is recorded (audio or video) and publicly accessible.

Written usages of terms (e.g. Truth Social posts, written statements, etc.) will not count toward this market's resolution.

Videos posted on his social media which were filmed outside this market's time frame will not qualify for a ""Yes"" resolution.",,True,2025-11-09T00:00:00Z,2025-11-09,,69729,what-will-trump-say-this-week-november-3-9,What will Trump say this week (November 3 - 9)?,False,,False,,,False,,,,2.0,Cambodia,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/what-will-trump-say-this-week-321-XrZIVd47gI4d.jpg,658231,https://polymarket-upload.s3.us-east-2.amazonaws.com/what-will-trump-say-this-week-321-XrZIVd47gI4d.jpg,1.0,,,,,,,,,False,,,,False,,False,,False,,0.4775,0.002,,,,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,"Will Trump say ""Cambodia"" this week? (November 3 - 9)",0xd8223344b1f4b678d754ab0774778ef71e4e62c83e0f15d0e82f1cdb2e2754bf,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0.0,0,False,,,,False,False,will-trump-say-cambodia-this-week-november-3-9,,,0.001,2025-10-31T15:15:49.601919Z,2025-10-31,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-05T21:49:43Z,,resolved,"[""proposed""]",5.0,2025-11-07T00:31:51.488825Z,,,4307.52344,4307.523440000001,,4307.523440000001,4307.523440000001,,4307.523440000001,4307.523440000001,,4307.523440000001,,,,,4307.52344,4307.52344,,Other,1.000000,0.000000,YES
False,2025-07-23T23:30:01Z,False,True,False,True,True,1.0,0.0,,,True,,"[""66901800456384863480327301064213079750294372009628862342144429604021777983294"", ""72465362968483714733067319656335838559056042026976830641565858079178001553302""]",True,2025-12-03 05:19:41+00,,0.0,0x9847537b71369c3c35c2057ce5e9e3bc10651657b92589c591c833fe9a6a658f,2025-07-23T16:26:55.404609Z,,,0.0,False,,False,2025-07-23T23:24:00.909657Z,"The 2025 Jersey City mayoral election will be held on November 4, 2025.

This market will resolve according to the candidate that wins the election.

The primary resolution source for this market will be a consensus of credible reporting; however, if there is any ambiguity in the results, this market will resolve according to official information from Jersey City.",,True,2025-11-04T12:00:00Z,2025-11-04,,33838,jersey-city-mayoral-election,Jersey City Mayoral Election,False,,False,,,False,,,,8.0,Person C,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/jersey-city-mayoral-election-hqBVpT6t_uZW.png,567061,https://polymarket-upload.s3.us-east-2.amazonaws.com/jersey-city-mayoral-election-hqBVpT6t_uZW.png,0.0,,0.0,0.0,0.0,0.0,,,,True,,,,True,0x5b0bfd07d08e65d874caa08f0113a5414deedbef6e72feac8a7a91976b804000,False,0x3e219ae54a8227058339edec66948bb2c952f6898f9e8067142aeba9cf867043,False,,0.0,0.0,0.0,0.0,0.0,5.0,0.01,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Candidate C win the 2025 Jersey City mayoral election?,0x5b0bfd07d08e65d874caa08f0113a5414deedbef6e72feac8a7a91976b804008,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,,,,False,False,will-candidate-c-win-the-2025-jersey-city-mayoral-election,,,1.0,2025-07-23T23:30:23.704355Z,,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-12-03T05:19:41Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-12-03T05:20:03.290613Z,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Politics,0.000000,1.000000,NO
False,2025-11-24T13:33:33Z,True,True,False,True,True,0.001,,,,True,,"[""53200358454280442393094095664616472211048014654654120873261372620739784080857"", ""97778718032044991988554305177832156316518637915729640854882152587893406754371""]",True,2025-12-01 00:03:12+00,,,0xa9b47b1f91bdc38647b9990620eedda2122583ccd6d540cc99dd1e589f953331,2025-11-24T13:00:14.805705Z,,,0.0,False,,False,2025-11-24T13:01:07.877376Z,"This is a polymarket on the driver who achieves the fastest lap at the 2025 F1 Qatar Grand Prix, scheduled for Nov 30, 2025.

If the 2025 F1 Qatar Grand Prix is canceled or rescheduled to a date after Dec 7, 2025, this market will resolve to ""Other.""

This market will resolve in favor of the driver who is officially credited with the fastest lap in the Final Classification published by the FIA following the conclusion of the race. The fastest lap must be set during the race itself; times from practice sessions, qualifying, or any other sessions are not considered.

If no driver completes a lap during the race (e.g., due to a red flag ending the race prematurely), this market will resolve to ""Other.""

The resolution source will be the official Formula 1 website and a consensus of credible sports news reporting.",,True,2025-12-07T16:00:00Z,2025-12-07,,89142,f1-qatar-grand-prix-driver-fastest-lap-2025-11-30,Qatar Grand Prix: Driver Fastest Lap,False,,False,,,False,,2025-11-30 16:00:00+00,,0.0,Lewis Hamilton,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/f1-constructors-champion-2025-PULWDiyoGXZ7.png,700195,https://polymarket-upload.s3.us-east-2.amazonaws.com/f1-constructors-champion-2025-PULWDiyoGXZ7.png,1.0,,,,,,,,,False,,,,True,0x829e0e86d9e7ebb8c1528fe69d986839fd5295da58d3cee521dfc25928ddc800,False,0x4ea83b534fcfd1b671835072ded300a46b14355add1df2707751e9151f62e497,False,,-0.364,-0.4915,,,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Lewis Hamilton achieve the fastest lap at the 2025 F1 Qatar Grand Prix?,0x829e0e86d9e7ebb8c1528fe69d986839fd5295da58d3cee521dfc25928ddc805,False,,https://www.formula1.com/en/results/2025/races,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,3.0,,,,,f1-qatar-grand-prix-driver-fastest-lap-hamilton-2025-11-30,,,0.001,2025-11-24T13:33:54.6877Z,2025-11-24,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-12-01T00:03:12Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-12-02T00:36:06.518594Z,,,35.008,35.008,,35.008,35.008,,35.008,35.008,,35.008,,,,,35.008,35.008,,Sports,0.000000,1.000000,NO
False,2025-11-06T16:46:21Z,True,True,False,True,True,0.001,,,,True,,"[""11525394116032903319855710641948675516177880394079056115936475365486405434532"", ""22066478764930803572007563087322791451801661088261415117604641828149553141482""]",True,2025-11-11 07:05:05+00,,,0x5cdc0b3cebbeef6ce50b1d9cd25b7b2ff09999af6c73d350dd77fb13a1ada6ff,2025-11-06T16:38:31.139953Z,,,0.0,False,,False,2025-11-06T16:45:48.299295Z,"Donald Trump is scheduled to participate in events with the President of Syria on November 10, 2025 (see https://www.nytimes.com/2025/11/02/us/politics/syrian-president-al-shara-washington-visit.html).

This market will resolve to ""Yes"" if Donald Trump says the listed term during his appearance at events featuring the President of Syria on November 10, 2025. Otherwise, the market will resolve to ""No"".

Pluralization/possessive of the listed term will count toward the resolution of this market.

Instances where the term is used in a compound word will count regardless of context (e.g. joyful is not a compound word for ""joy,"" however ""killjoy"" is a compounding of the words ""kill"" and ""joy"").

If this market requires a specified number of mentions of a person’s first or last name, a full-name mention will count as one mention (e.g., if a market is about “Joe / Biden 5+ times,” a mention of “Joe Biden” will count once).

This market is explicitly about scheduled events featuring both Donald Trump and the President of Syria (https://rollcall.com/factbase/trump/topic/calendar/). All such scheduled events featuring both on this date count. Speeches, events, or comments that occur outside of named, scheduled events, or which feature one named individual but not the other, will not qualify toward this market's resolution. If the events contain a Q&A, it will count toward the resolution of this market.

If this event is definitively cancelled, or otherwise is not aired by November 10, 2025, 11:59 PM ET, this market will resolve to ""No"".

The resolution source will be video of the events. Only remarks which are broadcast or streamed live will count toward this market's resolution.",,True,2025-11-10T00:00:00Z,2025-11-10,,74678,what-will-trump-say-during-syria-president-events-on-november-10,What will Trump say during Syria President events on November 10?,False,,False,,,False,,,,15.0,Bibi,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/what-will-trump-say-during-syria-president-events-on-november-10-Mj75RUm9jgsW.jpg,667966,https://polymarket-upload.s3.us-east-2.amazonaws.com/what-will-trump-say-during-syria-president-events-on-november-10-Mj75RUm9jgsW.jpg,1.0,,,,,,,,,False,,,,False,,False,,False,,-0.448,0.0015,,,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,"Will Donald Trump say ""Bibi"" during Syria President events on November 10?",0xe4a7e76b9d91e5d57e18feb5f4de1f7e91250922d82874c8d1cfb780b70a0dfc,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,4.5,20,False,,,,False,False,will-donald-trump-say-bibi-during-syria-president-events-on-november-10,,,0.001,2025-11-06T16:46:43.999589Z,2025-11-06,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-11T07:05:05Z,,resolved,"[""proposed""]",5.0,2025-11-12T08:32:24.192317Z,,,6911.609427,6911.609427000001,,6911.609427000001,6911.609427000001,,6911.609427000001,6911.609427000001,,6911.609427000001,,,,,6911.609427,6911.609427,,Politics,0.000000,1.000000,NO
False,2025-10-13T14:35:27Z,True,True,False,True,True,0.001,,,,True,,"[""11344102915817043903943256473192624782021249794684923987462309575462511353038"", ""21879882860195949173645596751546963571427381080770037228423195148887304486140""]",True,2025-11-10 00:27:17+00,,,0x5867f300e587935bd261e361f559d674e749f0b62b1126b881e429ad317e116e,2025-10-13T14:30:04.203183Z,,,0.0,False,,False,2025-10-13T14:30:49.296628Z,"In the upcoming game, scheduled for November 9, 2025
If the game ends in a draw, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve to ""Yes"".",,True,2025-11-09T19:00:00Z,2025-11-09,,58940,ere-goa-fey-2025-11-09,Go Ahead Eagles vs. Feyenoord Rotterdam,False,,False,,,False,,2025-11-09 19:00:00+00,,1.0,Draw (Go Ahead Eagles vs. Feyenoord Rotterdam),True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/ere.png,633348,https://polymarket-upload.s3.us-east-2.amazonaws.com/ere.png,1.0,,,,,,,,,False,,,,True,0x89954e2966a31ce6706fd62ceb9b9887cfcf3b6bedcf4f9d102f93dc10cc5700,False,0xc2d3a5329ed7b34e1a180de6097b1d8e2c463bc74bcb892fbf86fb90bcf3ab2e,False,,-0.1995,,,-0.2245,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Go Ahead Eagles vs. Feyenoord Rotterdam end in a draw?,0x89954e2966a31ce6706fd62ceb9b9887cfcf3b6bedcf4f9d102f93dc10cc5701,False,,https://eredivisie.nl/competitie/speelschema,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,3.0,,,,,ere-goa-fey-2025-11-09-draw,,,0.001,2025-10-13T14:35:49.97788Z,2025-10-13,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-10T00:27:17Z,,resolved,"[""proposed"", ""resolved""]",2.0,2025-11-11T00:26:13.226841Z,,,3696.122922,3696.122922,,3696.122922,3616.122922,,3616.122922,3696.122922,,3696.122922,,,,,3696.122922,3696.122922,,Sports,0.000000,1.000000,NO
